# Solver information
# Time        	p_rgh_solver  	p_rgh_initial 	p_rgh_final   	p_rgh_iters   	p_rgh_converged
2904          	GAMG	5.770770e-02	1.158950e-04	2	true
2905          	GAMG	5.783320e-02	1.162010e-04	2	true
2906          	GAMG	5.772530e-02	1.180140e-04	2	true
2907          	GAMG	5.686080e-02	1.170570e-04	2	true
2908          	GAMG	5.589840e-02	1.208890e-04	2	true
2909          	GAMG	5.610440e-02	1.251160e-04	2	true
2910          	GAMG	5.531490e-02	1.237350e-04	2	true
2911          	GAMG	5.625410e-02	1.261030e-04	2	true
2912          	GAMG	5.606820e-02	1.275510e-04	2	true
2913          	GAMG	5.675310e-02	1.295530e-04	2	true
2914          	GAMG	5.660460e-02	1.289140e-04	2	true
2915          	GAMG	5.674300e-02	1.292500e-04	2	true
2916          	GAMG	5.689760e-02	1.289470e-04	2	true
2917          	GAMG	5.766920e-02	1.281180e-04	2	true
2918          	GAMG	5.822450e-02	1.276900e-04	2	true
2919          	GAMG	5.855410e-02	1.299860e-04	2	true
2920          	GAMG	5.921660e-02	1.291200e-04	2	true
2921          	GAMG	5.945670e-02	1.260910e-04	2	true
2922          	GAMG	5.900820e-02	1.246760e-04	2	true
2923          	GAMG	5.877530e-02	1.256050e-04	2	true
2924          	GAMG	5.876450e-02	1.278570e-04	2	true
2925          	GAMG	5.853720e-02	1.298420e-04	2	true
2926          	GAMG	5.891140e-02	1.291870e-04	2	true
2927          	GAMG	5.904170e-02	1.284000e-04	2	true
2928          	GAMG	5.892260e-02	1.219560e-04	2	true
2929          	GAMG	5.969350e-02	1.269090e-04	2	true
2930          	GAMG	6.068650e-02	1.236630e-04	2	true
2931          	GAMG	6.151290e-02	1.300300e-04	2	true
2932          	GAMG	6.162220e-02	1.295480e-04	2	true
2933          	GAMG	6.236650e-02	1.320770e-04	2	true
2934          	GAMG	6.251880e-02	1.358970e-04	2	true
2935          	GAMG	6.300910e-02	1.287560e-04	2	true
2936          	GAMG	6.383330e-02	1.284090e-04	2	true
2937          	GAMG	6.355390e-02	1.284010e-04	2	true
2938          	GAMG	6.374330e-02	1.300610e-04	2	true
2939          	GAMG	6.359370e-02	1.271900e-04	2	true
2940          	GAMG	6.406810e-02	1.281800e-04	2	true
2941          	GAMG	6.319690e-02	1.289350e-04	2	true
2942          	GAMG	6.227280e-02	1.289060e-04	2	true
2943          	GAMG	6.239220e-02	1.253000e-04	2	true
2944          	GAMG	6.228420e-02	1.247690e-04	2	true
2945          	GAMG	6.152940e-02	1.202870e-04	2	true
2946          	GAMG	6.098330e-02	1.147550e-04	2	true
2947          	GAMG	5.974300e-02	1.131750e-04	2	true
2948          	GAMG	5.883620e-02	1.108370e-04	2	true
2949          	GAMG	5.832640e-02	1.129100e-04	2	true
2950          	GAMG	5.784370e-02	1.140180e-04	2	true
2951          	GAMG	5.776510e-02	1.180380e-04	2	true
2952          	GAMG	5.782040e-02	1.237230e-04	2	true
2953          	GAMG	5.752880e-02	1.297940e-04	2	true
2954          	GAMG	5.719190e-02	1.313190e-04	2	true
2955          	GAMG	5.743950e-02	1.329490e-04	2	true
2956          	GAMG	5.753080e-02	1.319300e-04	2	true
2957          	GAMG	5.795490e-02	1.314470e-04	2	true
2958          	GAMG	5.842380e-02	1.209700e-04	2	true
2959          	GAMG	5.902370e-02	1.196770e-04	2	true
2960          	GAMG	5.954730e-02	1.261130e-04	2	true
2961          	GAMG	5.998950e-02	1.234960e-04	2	true
2962          	GAMG	6.130410e-02	1.227690e-04	2	true
2963          	GAMG	6.152170e-02	1.231530e-04	2	true
2964          	GAMG	6.127510e-02	1.223340e-04	2	true
2965          	GAMG	6.163230e-02	1.207440e-04	2	true
2966          	GAMG	6.164710e-02	1.228400e-04	2	true
2967          	GAMG	6.116430e-02	1.257650e-04	2	true
2968          	GAMG	6.104920e-02	1.227120e-04	2	true
2969          	GAMG	6.143270e-02	1.260580e-04	2	true
2970          	GAMG	6.203370e-02	1.301320e-04	2	true
2971          	GAMG	6.199060e-02	1.330990e-04	2	true
2972          	GAMG	6.208390e-02	1.338310e-04	2	true
2973          	GAMG	6.302650e-02	1.371960e-04	2	true
2974          	GAMG	6.249070e-02	1.422970e-04	2	true
2975          	GAMG	6.266500e-02	1.426680e-04	2	true
2976          	GAMG	6.225580e-02	1.382820e-04	2	true
2977          	GAMG	6.198850e-02	1.312590e-04	2	true
2978          	GAMG	6.093080e-02	1.302050e-04	2	true
2979          	GAMG	5.950600e-02	1.309910e-04	2	true
2980          	GAMG	5.877520e-02	1.313320e-04	2	true
2981          	GAMG	5.820930e-02	1.329150e-04	2	true
2982          	GAMG	5.701710e-02	1.324980e-04	2	true
2983          	GAMG	5.621930e-02	1.332020e-04	2	true
2984          	GAMG	5.519000e-02	1.329510e-04	2	true
2985          	GAMG	5.470450e-02	1.270450e-04	2	true
2986          	GAMG	5.467020e-02	1.309820e-04	2	true
2987          	GAMG	5.461020e-02	1.308190e-04	2	true
2988          	GAMG	5.396090e-02	1.329470e-04	2	true
2989          	GAMG	5.461940e-02	1.352770e-04	2	true
2990          	GAMG	5.451440e-02	1.356510e-04	2	true
2991          	GAMG	5.413820e-02	1.368020e-04	2	true
2992          	GAMG	5.435470e-02	1.315440e-04	2	true
2993          	GAMG	5.458080e-02	1.334060e-04	2	true
2994          	GAMG	5.526510e-02	1.326740e-04	2	true
2995          	GAMG	5.600310e-02	1.318390e-04	2	true
2996          	GAMG	5.698180e-02	1.320220e-04	2	true
2997          	GAMG	5.705920e-02	1.321870e-04	2	true
2998          	GAMG	5.733390e-02	1.346030e-04	2	true
2999          	GAMG	5.732940e-02	1.353790e-04	2	true
3000          	GAMG	5.787270e-02	1.335520e-04	2	true
